Filename,L1,L2,SSIM
0000_fake_B_2.png,44.37887064615885,58.87218423793181,0.49675416340338274
0001_fake_B_2.png,40.44444783528646,56.38030922214799,0.5739373579281547
0002_fake_B_2.png,60.71058654785156,78.24033956645148,0.49344500922627654
0003_fake_B_2.png,46.25153605143229,61.961982227958444,0.660045879079568
0004_fake_B_2.png,43.95244344075521,58.59089003436909,0.6224331749273059
0005_fake_B_2.png,55.94169616699219,70.71898335187831,0.5182144460663893
0006_fake_B_2.png,65.50671895345052,82.26935486484581,0.47647976714611384
0007_fake_B_2.png,40.30257670084635,54.13217042760664,0.49761133974887256
0008_fake_B_2.png,43.26371765136719,58.07582629750821,0.5017781801372224
0009_fake_B_2.png,35.69782511393229,50.10053643645648,0.5332896782126643
0010_fake_B_2.png,39.756561279296875,59.151431820313775,0.47348307823605645
0011_fake_B_2.png,43.54644266764323,56.593522575338525,0.5760622175574074
0012_fake_B_2.png,61.70036824544271,86.5674897262622,0.46533448335472166
0013_fake_B_2.png,41.079243977864586,56.10068933037364,0.4967252164977838
0014_fake_B_2.png,40.6065928141276,54.649553473609544,0.43896724687461774
0015_fake_B_2.png,57.38819376627604,73.63186159310837,0.4964077155385503
0016_fake_B_2.png,58.13956197102865,73.27056391274822,0.5081347429055517
0017_fake_B_2.png,58.50688680013021,71.86502676504132,0.41226992963549947
0018_fake_B_2.png,65.04666137695312,84.26859350697553,0.4660776200821471
0019_fake_B_2.png,93.64671834309895,109.6166147340297,0.5067439373065874
0020_fake_B_2.png,54.024322509765625,69.38473576229418,0.5384322179862672
0021_fake_B_2.png,47.00304667154948,63.03489279886489,0.5893096600240919
0022_fake_B_2.png,61.3319091796875,86.67098293804717,0.5464391844784684
0023_fake_B_2.png,58.5296885172526,77.68502709567105,0.5217009357170251
0024_fake_B_2.png,59.02324930826823,79.9324693804394,0.5518937672690852
0025_fake_B_2.png,66.56048583984375,90.41402205248743,0.47101800155786816
0026_fake_B_2.png,52.0164794921875,67.116877021141,0.5485396093483289
0027_fake_B_2.png,48.59632873535156,63.45892114632121,0.5960561566048745
0028_fake_B_2.png,65.20815022786458,88.28800265702763,0.5042133765897642
0029_fake_B_2.png,62.07365417480469,81.0892960439417,0.5407675092943863
0030_fake_B_2.png,50.45427449544271,66.76456912487107,0.6174070563033597
0031_fake_B_2.png,58.99102274576823,75.20073874496238,0.5829181366397364
0032_fake_B_2.png,44.207682291666664,59.660420323475996,0.5816664874324547
0033_fake_B_2.png,52.08670552571615,67.77922326858655,0.5754449860631746
0034_fake_B_2.png,69.56521606445312,94.55545596595518,0.5150391199482003
0035_fake_B_2.png,61.41390482584635,89.21688644502781,0.51145589218392
0036_fake_B_2.png,43.81969197591146,59.50767463319879,0.5009355346890133
0037_fake_B_2.png,70.13947041829427,98.89550149456244,0.4739367341865728
0038_fake_B_2.png,54.34345499674479,79.25474911167505,0.5218056488167001
0039_fake_B_2.png,54.55285135904948,75.17302656087881,0.4774113536989805
0040_fake_B_2.png,51.13020324707031,65.43233184177589,0.6592931072532185
0041_fake_B_2.png,54.774759928385414,74.56253342522477,0.5372389881045443
0042_fake_B_2.png,59.26061503092448,81.09446880828064,0.5331951419401401
0043_fake_B_2.png,59.28962707519531,83.04943126381912,0.5383770856875549
0044_fake_B_2.png,57.00247701009115,77.93536910810104,0.5534644205377773
0045_fake_B_2.png,63.3570810953776,80.898506565086,0.49658221736746877
0046_fake_B_2.png,46.9813232421875,64.97394653891008,0.5984303736327278
0047_fake_B_2.png,55.85115051269531,74.98499554907713,0.4992992057981656
0048_fake_B_2.png,42.99353535970052,57.73801600529923,0.5423318898189272
0049_fake_B_2.png,51.71410624186198,69.22801977909074,0.5500714917570094
